ID,name_product,price_product,number_purchaser,name_store,address
316,Apple/苹果 iPhone 15 Pro Max,9999.00元,800+人收货,终端优品,浙江
317,honor/荣耀畅玩40 5G手机官方旗舰店官网正品续航千元机百亿补贴,646.00元,800+人收货,百亿补贴官方频道,浙江
318,Apple/苹果 iPhone 15 Pro Max支持移动联通电信5G 双卡双待手机,13999.00元,800+人收货,京天数码通讯店,北京
319,Redmi Note 12 Turbo小米手机红米新款小米官方旗舰店官网新品正品note 12,1999.00元,800+人收货,喵速达电器官方旗舰店,浙江
320,【官网】HONOR/荣耀Play5T 4G手机5000mAh大电池22.5W快充新款官方旗舰店正品学生游戏拍照备用商务智能,749.00元,800+人收货,荣耀官方旗舰店,广东
321,【百亿补贴】Apple/苹果 iPhone 15 Pro,7999.00元,800+人收货,中国移动泛全联盟手机企业店,浙江
322,Apple/苹果 iPhone 15 Pro Max,16999.00元,800+人收货,涫码,浙江
323,Apple/苹果 iPhone 15手机全网通5g双卡国行正品苹果手机 双卡,5449.00元,800+人收货,年月数码,北京
324,vivo iQOO Z8x手机iqooz8x官方正品vivoz8x大电池z8x iqoz8x iqz8,1399.00元,800+人收货,全新正品特卖店,浙江
325,【12G+256G】honor/荣耀 90,2499.00元,800+人收货,壹佰分数码,广东
326,vivo iQOO Z7骁龙782G/120W闪充千元学生大内存送礼游戏手机iQOO官网旗舰店,1249.00元,800+人收货,iQOO手机官方旗舰店,广东
327,【官方旗舰店】尼凯恩F1三防老年机老人机超长待机正品老年手机大屏大字大声音4G全网通电信版按键老人专用,63.00元,800+人收货,尼凯恩旗舰店,广东
328,【8+256】OPPO K10x 5G全网通手机拍照智能新款电竞游戏手机,1099.00元,800+人收货,百亿企业店,广东
329,【6期免息/咨询下单更优惠 自营】HONOR/荣耀X50 GT 新品上市骁龙8+智能电竞5G荣耀官方旗舰网正品 x50gt,1969.00元,800+人收货,喵速达电器官方旗舰店,浙江
330,MIUI/小米 Redmi Note 13 Pro手机,1499.00元,800+人收货,明通数码手机,广东
331,Apple/苹果 iPhone 14 Pro国行14promax正品14官方手机plus全原,3671.00元,800+人收货,iPhone臻选,广东
332,12G+512G官方正品2024全新i15ProMax电竞游戏智能手机5G全网通千元学生价超薄6.8大屏备用机工作室老人机,383.25元,800+人收货,天天特卖工厂店,浙江
333,【推荐新品iQOO 12】vivo iQOO 11S超算独显芯片200W闪充骁龙8Gen2游戏iQOO官网旗舰店官方vivoiQOO11S,4199.00元,800+人收货,iQOO手机官方旗舰店,广东
334,百亿补贴vivo X90S全新正品蔡司影像天玑5G全面屏游戏拍照手机,3899.00元,800+人收货,全球数码手机商城,湖北
335,【至高直降100元】荣耀X50 智能手机5G全球首款瑞士SGS整机五星抗跌耐摔认证 5800mAh大电池官方旗舰店X30,1299.00元,800+人收货,荣耀官方旗舰店,广东
336,【全国联保】Apple/苹果 iPhone 15全网通5G手机原装国行正品,5999.00元,800+人收货,不二优选手机商城,江苏
337,【小时送达】Apple/苹果 iPhone 15 手机,5199.00元,0,Apple授权专营店,北京
338,【新品上市】OPPO K11X oppok11x手机 oppo手机 5g智能全网通正品0ppo k10x k9x k10 oppo官方旗舰店官网,1099.00元,800+人收货,OPPO欧欧专卖店,浙江
339,honor/荣耀 X50系列全新智能5G手机官方正品长续航学生千元机,1299.00元,800+人收货,宏利达数码手机,广东
340,现货3天内发货 [百亿补贴]vivo iQOO Neo8 【12GB+256GB】,2394.00元,800+人收货,优品行货数码店,广东
341,[24期免息]OPPO Reno11 opporeno11手机新款上市oppo手机官方旗舰店官网正品reno11pro+十 0ppo5g新机reno10,2099.00元,800+人收货,OPPO平实专卖店,广东
342,【百亿补贴】OPPO K10x 8+256GB,999.00元,700+人收货,欧加手机正品店,广东
343,16+256）oppo OnePlus/一加 Ace 2 5G手机 全网通 游戏手机 一,2799.00元,700+人收货,迷制数码,浙江
344,MIUI/小米 Redmi Note 13 5G,1099.00元,700+人收货,布丁数码手机,辽宁
345,Apple/苹果 iPhone 15 手机,5999.00元,700+人收货,信圆手机数码,北京
346,Apple/苹果 iPhone 15,5999.00元,700+人收货,陆杰数码,浙江
347,【官网】OPPO A2 大内存大屏幕 新品5G智能拍照学生手机官方正品oppo旗舰店官方旗舰oppoa2,1399.00元,700+人收货,OPPO官方旗舰店,广东
348,【购机享24期免息】vivo iQOO 12 Pro骁龙8Gen3/2K E7屏游戏闪充拍照iQOO官方旗舰店官网vivoiQOO12Pro,4999.00元,700+人收货,iQOO手机官方旗舰店,广东
349,Huawei/华为 P60,9999.00元,700+人收货,酷动3C数码商城,广东
350,Redmi K70新品上市红米手机小米手机官方旗舰店新品上市新款旗舰K60红米k70小米k70,2499.00元,700+人收货,喵速达电器官方旗舰店,浙江
351,Apple/苹果 iPhone 13 Pro Max苹果13promax全网通iPhone13手机5G,3268.00元,700+人收货,仰望数码店,广东
352,【下单优先发+送碎屏宝】HONOR/荣耀X50 5G手机官方旗舰店官网新款正品智能老人学生千元X40直降x50i非华为,1249.00元,700+人收货,三际数码官方旗舰店,山东
353,【顺丰发货】HUAWEI/华为畅享70 智能手机学生大电池大屏老人机学生官方旗舰店优于畅享60系列pro新款畅想70,909.00元,700+人收货,中国移动手机官方旗舰店,浙江
354,【现货速发享好礼】Huawei/华为nova12活力版手机官方旗舰店新款前置6000万nova 12 活力版鸿蒙通信智能,2398.00元,700+人收货,苏宁易购官方旗舰店,北京
355,Apple/苹果 iPhone 15 Pro Max钛金属 支持移动联通5G 双卡双待,12999.00元,700+人收货,北京世纪数码通讯,北京
356,vivo Y55t新品5G智能拍照手机大内存大电池学生百亿补贴官方正品,669.00元,700+人收货,百亿补贴官方频道,浙江
357,【16+1TB】vivo iQOO Neo8,9999.00元,700+人收货,静远数码通讯店,广东
358,Apple/苹果 iPhone 15 Pro 5G智能手机,11000.00元,700+人收货,宏途数码通信,北京
359,[官方旗舰店]飞利浦4G全网通正品老人手机超长待机老年机大屏大字大声移动联通电信版男女学生按键E2220,119.00元,700+人收货,飞利浦官方旗舰店,广东
360,OPPO Find N3 Flip 5G小折叠屏新品上市oppo find n3 flip oppo官方官网旗舰店正品AI智能拍照折叠款,5999.00元,700+人收货,OPPO官方旗舰店,广东
361,MIUI/小米 Redmi Note 12 Turbo 12GB+256GB版本,2999.00元,700+人收货,新方向数码店,广东
362,现货3天内发货【百亿补贴】realme（手机） 真我GT Neo5 SE 16+1T,2589.00元,700+人收货,优品行货数码店,广东
363,【百亿补贴】honor/荣耀 90 12+256G,9999.00元,700+人收货,百盛优选店,广东
364,Apple/苹果 iPhone 15 Pro,9999.00元,700+人收货,合谷数码电器,浙江
365,Apple/苹果 iPhone 15 Pro Max,9799.00元,700+人收货,沃酷3C数码企业店,河南
366,【百亿补贴 16+1T】MIUI/小米 Redmi Note 12 Turbo,2799.00元,700+人收货,中国移动泛全联盟手机企业店,浙江
367,新款老人智能手机三防老年机大屏大字大声音超长待机4G全网通专用,349.00元,700+人收货,亿添富数码广场,北京
368,Apple/苹果 iPhone 15 新品5G手机全新原装正品全网通国行,4829.00元,700+人收货,天猫优品官方直营,浙江
369,[百亿补贴12+256]vivo iQOO Neo8,2099.00元,700+人收货,全国数码手机商城,广东
370,百亿补贴vivo iQOO Neo8 12+256GB,1999.00元,700+人收货,全球数码手机商城,湖北
371,Apple/苹果 iPhone 15 Pro,8599.00元,700+人收货,耀鹏数码通讯,广东
372,Huawei/华为 畅享10正品鸿蒙系统全网通智能大屏学生老人智能手机,360.00元,700+人收货,盛世数码科技88,安徽
373,[15 Pro]Apple/苹果 iPhone 15 Pro 高刷屏全网通2023新品5G手机,8999.00元,700+人收货,华圣手机通讯店,广东
374,honor/荣耀 90 Pro智能手机大电池骁龙8芯片拍摄5G手机百亿补贴,2529.00元,700+人收货,百亿补贴官方频道,浙江
375,OPPO Reno10新款智能拍照快充电竞游戏影像手机百亿补贴官方新品,1728.00元,700+人收货,百亿补贴官方频道,浙江
376,Apple/苹果 iPhone 15 Pro Max 5G智能大屏手机,13000.00元,700+人收货,宏途数码通信,北京
377,【下单享优先发 分期免息】Redmi K70手机红米k70官方旗舰店新品上市官网正品旗舰K60红米k70小米k70,2379.00元,700+人收货,机御旗舰店,广东
378,全新原封正品 顺丰 honor/荣耀 90手机全网通5G,1868.00元,700+人收货,深圳市酷优淘数码公司,广东
379,Apple/苹果 iPhone 15,5999.00元,700+人收货,兴隆数码店,广东
380,【官方旗舰店】2024新款正品朵唯S23 ultra电竞游戏智能手机可用5G卡全网通学生价256G大内存百元老人备用机,386.00元,700+人收货,朵唯官方旗舰店,广东
381,【官网】HONOR/荣耀Play8T 5G手机6000mAh大电池长续航850nit超清高亮新款官方旗舰正品游戏商务学生老人机,1049.00元,700+人收货,荣耀官方旗舰店,广东
382,【全国联保】Apple/苹果 iPhone 15 Pro全网通5G手机原装国行正品,6999.00元,600+人收货,不二优选手机商城,江苏
383,Apple/苹果 iPhone 15 Pro Max 高刷屏全网通2023新品5G手机,10499.00元,600+人收货,花海手机通讯店,北京
384,小米Xiaomi MIX Fold 3新品手机上市小米mixfold3 mix系列折叠屏,7299.00元,600+人收货,百亿补贴官方频道,浙江
385,【百亿补贴128】MIUI/小米 Redmi Note 13 5G电竞大内存高刷,1199.00元,600+人收货,中国移动泛全联盟手机企业店,浙江
386,OnePlus/一加 12 新款5G智能哈苏拍照手机 2K东方屏第三代骁龙8,3905.00元,600+人收货,百亿补贴官方频道,浙江
387,16+256)OnePlus/一加 Ace 2,2999.00元,600+人收货,浩酷3C数码,浙江
388,OnePlus/一加 Ace 2满血版骁龙8+旗舰平台 1.5K灵犀触控屏,2999.00元,600+人收货,蓝宇数码通讯,北京
389,一加 Ace 2 Pro 第二代骁龙8旗舰芯片150W超级闪充至高24GB+1TB超级内存5G性能学生游戏,2999.00元,600+人收货,喵速达电器官方旗舰店,浙江
390,新款Apple/苹果 iPhone14Pro苹果14promax国行正品苹果14plus手机,5879.00元,600+人收货,天诺数码 十年老店,广东
391,一加 Ace 2 5G数字移动电话机 全网通手机,2699.00元,600+人收货,喵速达电器官方旗舰店,浙江
392,iQOO（数码） Neo8 Pro16+512GB,2599.00元,600+人收货,果果数码手机商城,湖北
393,【官方旗舰店】诺基亚2660 Flip翻盖老年机正品超长待机老人老年大屏大字学生4G商务老人机官网2023新款,399.00元,600+人收货,诺基亚手机官方旗舰店,北京
394,【24期免息】OPPO Reno11新品手机opporeno11正品oppo手机官方旗舰店官网oppo reno11新款上市reno10 0ppo,2099.00元,600+人收货,OPPO熊鑫专卖店,上海
395,送豪华礼/现货速发 华为Mate50Pro 新品X50 5G智能手机快充1亿像素曲屏游戏华为官方旗舰正品店官网正品,1438.00元,600+人收货,晟誉祥手机专营店,广东
396,【12GB+256GB】OPPO K11,1699.00元,600+人收货,乐时代数码店,广东
397,honor/荣耀X50i+ 5G智能手机 一亿像素护眼屏 百亿补贴官方正品,1278.00元,600+人收货,百亿补贴官方频道,浙江
398,现货速发【官方正品】小米Redmi 红米10A 官方旗舰店5000mAh大电量千元机大屏幕老年人学生9a红米10a,509.00元,600+人收货,机御旗舰店,广东
399,【512】MIUI/小米 Redmi Note 13 Pro+,2199.00元,600+人收货,百补优选,广东
400,Apple/苹果 iPhone 15,5999.00元,600+人收货,果壹数码,北京
401,【8+128G】MIUI/小米 Redmi Note 13 5G,1099.00元,600+人收货,壹佰分数码,广东
402,华为翻盖老人手机全网通4G手机老人大字大声移动联通电信超长待机,166.00元,600+人收货,爱立信数码,广东
403,MIUI/小米 Redmi K70,2599.00元,600+人收货,淘百优选,北京
404,全新正品 honor/荣耀 90手机全网通5G,1878.00元,600+人收货,团购百货手机店企业店,广东
405,Apple/苹果 iPhone 15 Pro 手机,7999.00元,600+人收货,信圆手机数码,北京
406,Apple/苹果 iPhone 15,5999.00元,600+人收货,浩酷3C数码,广东
407,【百亿补贴256】MIUI/小米 Redmi Note 13 Pro+ 5G手机天玑高刷,1999.00元,600+人收货,中国移动泛全联盟手机企业店,浙江
408,vivo iQOO Z8新款5g手机iqooz8 iq00z8爱酷z8x z7xz9正品旗舰官网,1222.00元,600+人收货,全国正品数码通讯1号店,广东
409,【下拉详情享百亿补贴 阿里自营】iPhone 14 256GB支持移动联通电信5G 双卡双待,6399.00元,600+人收货,喵速达电器官方旗舰店,浙江
410,新款Huawei/华为Mate60 Pro旗舰手机鸿蒙华为的mate60Pro遥遥领先,7089.00元,600+人收货,简益通讯,广东
411,【爆款】Apple/苹果 iPhone 15 全网通5G新款双卡双待手机,6499.00元,600+人收货,京天数码通讯店,北京
412,OPPO Find X6 Pro旗舰双芯手机100w超级闪充防水抗水三主摄正品,4244.00元,600+人收货,百亿补贴官方频道,浙江
413,【8+256G】MIUI/小米 Xiaomi 13手机小米13系列徕卡拍照小米,3999.00元,600+人收货,百补优选,浙江
414,【官方旗舰店正品】4G全网通朵唯老人手机超长待机老年机大屏幕大字大声全语音王老人专用学生智能按键机1617,85.00元,600+人收货,苏宁易购官方旗舰店,江苏
415,MIUI/小米 Xiaomi 14 16GB+512GB/16GB+1TB 智能手机,4799.00元,600+人收货,长天极数码正品店,广东
416,【百亿补贴】vivo iQOO Z8x 手机 8+256GB,1299.00元,600+人收货,浩酷3C数码,浙江
417,Apple/苹果 iPhone 15 全网通2023新品5G手机双卡双待,5999.00元,600+人收货,京淘优选手机店,北京
418,Apple/苹果 iPhone 15 Pro 新款5G手机国行正品智能全网通手机,9999.00元,600+人收货,乐汇数码通讯,广东
419,现货速发/送豪礼 官网正品HUAWEI/华为 Mate40 新款畅玩40系列智能5G新品千百元学生官方旗舰正品店60pro,799.00元,600+人收货,翎芸骆数码专营店,广东
420,honor/荣耀 畅玩50 Plus 5G手机35W快充智能商务游戏拍照学生手机,1065.00元,600+人收货,百亿补贴官方频道,浙江
421,OPPO Find N3 Flip小折叠屏手机新品上市拍照手机商务百亿补贴,4959.00元,600+人收货,百亿补贴官方频道,浙江
422,【6期免息 购机立省600元】vivo S17旗舰5G拍照游戏电竞智能全面屏官方旗舰店官网正品S16Pro S16e,2199.00元,600+人收货,vivo手机官方旗舰店,广东
423,[4G全网通]朵唯S10三防老年手机超长待机正品电信版移动联通老人机大屏大字体大声音语音播报专用智能按键机,53.00元,600+人收货,天天特卖工厂店,浙江
424,MIUI/小米 Redmi K70,3999.00元,600+人收货,佰亿数码手机,广东
425,Apple/苹果 iPhone 14 Pro Max国行苹果14pro max iphone14promax,6700.00元,600+人收货,华商通讯,广东
426,vivo X90 Pro+新品旗舰5G智能手机拍照游戏全面屏百亿补贴官方,4349.00元,600+人收货,百亿补贴官方频道,浙江
427,4G全网通金立A9正品老年手机超长待机老人机大屏幕大字大声音电信版户外三防专用智能备用老人老年机,152.00元,600+人收货,创于佳讯数码专营店,广东
428,【16+1T顺丰包邮 】realme（手机） 真我GT Neo5 SE旗舰新机5G,2199.00元,600+人收货,中国移动手机数码店,浙江
429,honor/荣耀 X50,1299.00元,600+人收货,尚品优选手机数码商城,北京
430,【官网】HONOR/荣耀X50i+ 5G智能手机 一亿像素超清影像 0风险调光OLED护眼屏 6.7英寸官方旗舰店 老人机学生,1599.00元,600+人收货,荣耀官方旗舰店,广东
431,Huawei/华为 畅享10正品鸿蒙系统全网通智能大屏学生老人智能手机,369.00元,600+人收货,雪山严选,广东
432,Apple/苹果 iPhone 13 Pro Max官方国行正品13pro手机13双卡mini,2758.00元,600+人收货,iPhone臻选,广东
433,Apple/苹果14plus iphone14plus 国行正品5G新款双卡手机官方官网,5428.00元,600+人收货,百亿补贴官方频道,浙江
434,【活动钜惠】MIUI/小米 Xiaomi 13 5G手机小米13系列徕卡拍照小米,3999.00元,600+人收货,百补优选,广东
435,honor/荣耀 X50 16+512GB手机全网通,1899.00元,600+人收货,不二优选手机商城,江苏
436,MIUI/小米 Redmi K60 至尊版,2699.00元,600+人收货,好再莱数码通讯,广东
437,Redmi K70新品上市红米手机小米手机官方旗舰店新品上市新款旗舰K60红米k70小米k70,2499.00元,600+人收货,喵速达电器官方旗舰店,浙江
438,MIUI/小米 Redmi Note 12 Turbo手机红米note手机骁龙官方正品,2099.00元,600+人收货,百补优选,广东
439,新款Apple/苹果 iPhone 15 Pro Max 苹果5G手机15ProMax 国行正品,8278.00元,600+人收货,清北数码,广东
440,honor/荣耀 X50 手机原装正品5G全网通荣耀x50系列新款学生千元机,1249.00元,600+人收货,中宽通讯行,广东
441,MIUI/小米 Redmi Note 12 Turbo,1559.00元,600+人收货,优优可达数码,广东
442,Apple/苹果 iPhone 15 Pro Max 移动联通电信5G 双卡双待手机,9999.00元,600+人收货,炫彩手机数码店,北京
443,[官方授权]迷你学生手机戒网瘾专用非智能男女超薄超小全网通儿童初中生高中生老人机只可以打电话卡片小,68.00元,600+人收货,奥发数码专营店,广东
444,Huawei/华为 P50 Pro 256GB,4999.00元,600+人收货,酷动3C数码商城,广东
445,Huawei/华为 华为畅享 70手机新款正品,1399.00元,500+人收货,全国数码手机商城,广东
446,12+256)OnePlus/一加 Ace 2,2999.00元,500+人收货,浩酷3C数码,浙江
447,Huawei/华为p60pro 手机官方正品保障百亿补贴超聚光数码官网同款,7695.00元,500+人收货,百亿补贴官方频道,浙江
448,【全国联保】Apple/苹果 iPhone 15手机原装国行正品,5999.00元,500+人收货,众逸数码,江苏
449,【百亿补贴】MIUI/小米 Redmi Note 12 Turbo 8+256G,9999.00元,500+人收货,百盛优选店,广东
450,小米14现货当天发MIUI/小米 Xiaomi 14手机官网旗舰正品5G澎湃,3715.00元,500+人收货,帝国数码城,四川
451,【全国联保】Apple/苹果 iPhone 15全网通5G手机原装国行正品,5999.00元,500+人收货,不二优选手机商城,江苏
452,【晒单享10元红包】HUAWEI/华为畅享60X 7000mAh长续航影音大屏直面屏大内存鸿蒙智能畅想华为官方旗舰店,1799.00元,500+人收货,苏宁易购官方旗舰店,北京
453,【晒单享30元红包】Huawei/华为畅享70Pro手机官方旗舰店鸿蒙智能华为畅享 70 pro新品40W快充新款学生1694,1499.00元,500+人收货,苏宁易购官方旗舰店,浙江
454,【16GB+512GB】honor/荣耀 100 Pro,4499.00元,500+人收货,德盛数码好店,广东
455,【全国联保】Apple/苹果 iPhone15 Plus全网通5G手机原装国行正品,6999.00元,500+人收货,不二优选手机商城,江苏
456,OPPO A2 Pro手机oppo手机智能游戏拍照闪充官方正品官网百亿补贴,1398.00元,500+人收货,百亿补贴官方频道,浙江
457,Apple/苹果 iPhone 15 Pro 支持移动联通电信 5G 双卡双待手机,7999.00元,500+人收货,易惠购企业店,浙江
458,Apple/苹果 iPhone 12 原装国行正品苹果12手机双卡全网通5G,1799.00元,500+人收货,华恒科技数码,广东
459,Huawei/华为 Mate 60 Pro2023全新上市华为 Mate 系列Mate 60 Pro,6900.00元,500+人收货,弘盛通讯,广东
460,honor/荣耀 X50 5G手机,1499.00元,500+人收货,好再莱数码通讯,广东
461,【晒单享10元红包】华为/HUAWEI畅享60 6000mAh长续航4800万超清影像直面屏鸿蒙智能畅想华为官方旗舰店,1299.00元,500+人收货,苏宁易购官方旗舰店,北京
462,RedmiK60至尊版新品红米手机小米手机小米官方旗舰店正品官方旗舰正品游戏电竞,2599.00元,500+人收货,喵速达电器官方旗舰店,浙江
463,新品 vivo iQOO Neo9 手机5G全网通游戏学生 骁龙8Gen2 iqooneo9 neo9Pro 旗舰 vivo iQOO官方旗舰店,2499.00元,500+人收货,三际数码官方旗舰店,山东
464,MIUI/小米 Xiaomi Civi 3 新款拍照官方正品小米Civi系列轻薄,2149.00元,500+人收货,布丁数码手机,浙江
465,Apple/苹果 iPhone 15,4999.00元,500+人收货,小万青创数码,浙江
466,Apple/苹果 iPhone 12 苹果12ProMax 国行正品 双卡5G手机 全网通,2150.00元,500+人收货,童心科技『苹果店』,广东
467,新品特惠【赠一年延保 自营】HUAWEI/华为畅享70 鸿蒙智能手机6000mAh长续航影像华为官方旗舰店官网正品70,1099.00元,500+人收货,喵速达电器官方旗舰店,浙江
468,【官方正品】Redmi K60手机红米k60手机小米手机小米官方旗舰店新品正品redmik60小米k60,2099.00元,500+人收货,小米官方旗舰店,北京
469,Huawei/华为 nova11se手机学生官网新品老人机百亿补贴官方正品,1794.00元,500+人收货,百亿补贴官方频道,浙江
470,【官网】荣耀X50 GT 智能5G手机骁龙8+满帧战神引擎 5800mAh超长续航官方旗舰店官网游戏电竞学生X40GT,1999.00元,500+人收货,荣耀官方旗舰店,广东
471,百亿补贴 全新正品vivo iQOO Neo8全网通5G手机12+256,1948.00元,500+人收货,深圳市酷优淘数码公司,广东
472,【顺丰包邮】honor/荣耀 畅玩50 Plus 新款5G智能手机 学生千元机,1399.00元,500+人收货,中国移动手机数码店,浙江
473,顺丰速发/分期免息 50Pro系列新款X50 16+512G华为5G手机曲面屏1亿像素快充拍照学生智能官方旗舰正品店,1648.00元,500+人收货,涂典勒数码专营店,广东
474,平安通老人智能手机一键双向视频通话老年人机定位功能大屏全网通,1788.00元,500+人收货,平安通智能手机折扣店,福建
475,Apple/苹果 iPhone 15 Pro,10199.00元,500+人收货,迷制数码,浙江
476,Apple/苹果 iPhone 15 Pro,11000.00元,500+人收货,宏途数码通信,北京
477,【阿里自营】Apple/苹果iPhone 15支持移动联通电信5G双卡双待官方旗舰店自营,5999.00元,500+人收货,喵速达电器官方旗舰店,浙江
478,Samsung/三星 Galaxy S24 Ultra SM-S9280 新款全网通5G国行手机,7958.00元,500+人收货,星海数码通讯,广东
479,Apple/苹果 iPhone 15 Pro Max,16999.00元,500+人收货,陆杰数码,浙江
480,【享3期免息】vivo iQOO Neo8新品手机高通骁龙8+独显高刷官方旗舰店智能5g游戏电竞爱酷neo7,2216.00元,500+人收货,vivo手机官方旗舰店,广东
